card,group,scene,policy,upgraded,mode,control,n,before_valid,after_valid,before_dwin_pp,after_dwin_pp,after_ci95_lo_pp,after_ci95_hi_pp,before_dhp,after_dhp,before_dturns,after_dturns,before_plays,after_plays,before_ready_plays,after_ready_plays,after_seen_turns,after_playable_turns,after_empty_plays,after_unused_qi,before_aborts,after_aborts,final_source
fubing,wip,starter-single-group,greedy,0,add2,skip,300,True,True,0,0,-1.647,1.647,2.96,3.07333,1.33667,1.33667,1324,1366,1113,1155,1559,1519,0,0,0,0,after-wip-a
fubing,wip,starter-single-group,greedy,0,replace,tuntian,300,True,True,0,0,-1.647,1.647,-0.41333,-0.25333,0,0.01,644,679,523,558,806,771,0,0,0,0,after-wip-a
fubing,wip,starter-single-group,greedy,1,add1,skip,300,True,True,0,0,-1.647,1.647,2.66333,2.91667,0.66333,0.67333,644,679,523,558,810,775,0,0,0,0,after-wip-a
fubing,wip,starter-single-group,greedy,1,add2,skip,300,True,True,0,0,-1.647,1.647,3.61667,3.76667,1.33667,1.33667,1323,1366,1112,1155,1561,1521,0,0,0,0,after-wip-a
fubing,wip,starter-single-group,greedy,1,replace,tuntian,300,True,True,0,0,-1.647,1.647,-0.16333,0.09,0,0.01,644,679,523,558,810,775,0,0,0,0,after-wip-a
fubing,wip,starter-single-group,tactical,0,add1,skip,300,True,True,0,0,-1.647,1.647,1.23,1.52,0.61333,0.65,426,537,303,387,867,867,0,345,0,0,after-wip-a
fubing,wip,starter-single-group,tactical,0,add2,skip,300,True,True,0,0,-1.647,1.647,2.22,3.06,1.15,1.12333,790,998,546,717,1820,1820,0,633,0,0,after-wip-a
fubing,wip,starter-single-group,tactical,0,replace,tuntian,300,True,True,0,0,-1.647,1.647,-0.37667,-0.08667,-0.01,0.02667,426,537,303,387,867,867,0,345,0,0,after-wip-a
fubing,wip,starter-single-group,tactical,1,add1,skip,300,True,True,0,0,-1.647,1.647,1.71333,2.24,0.62667,0.65333,443,551,285,367,850,850,0,435,0,0,after-wip-a
fubing,wip,starter-single-group,tactical,1,add2,skip,300,True,True,0,0,-1.647,1.647,2.83333,3.78667,1.13333,1.08667,794,988,481,635,1782,1782,0,803,0,0,after-wip-a
fubing,wip,starter-single-group,tactical,1,replace,tuntian,300,True,True,0,0,-1.647,1.647,-0.15667,0.37,-0.00333,0.02333,443,551,285,367,850,850,0,435,0,0,after-wip-a
fubing,wip,tactics,greedy,0,add1,skip,300,True,True,-4.0,-4.6667,-13.8721,4.6925,-0.46667,-0.03,1.08667,1.55,1293,1469,1219,1395,1633,1507,0,425,0,0,after-wip-a
fubing,wip,tactics,greedy,0,add2,skip,300,True,False,-11.6667,,,,-1.25333,,2.29,,2524,2824,2380,2680,3190,2913,0,617,0,1,after-wip-a
fubing,wip,tactics,greedy,0,replace,tuntian,300,True,True,-2.6667,-3.3333,-8.2175,1.6606,-1.88,-1.44333,-0.14333,0.32,1293,1469,1219,1395,1633,1507,0,425,0,0,after-wip-a
fubing,wip,tactics,greedy,1,add1,skip,300,True,False,-1.3333,,,,1.38,,1.23333,,1308,1489,1234,1415,1653,1528,0,432,0,1,after-wip-a
fubing,wip,tactics,greedy,1,add2,skip,300,True,False,-6.0,,,,2.17667,,2.63,,2610,2895,2466,2751,3268,2986,0,654,0,1,after-wip-a
fubing,wip,tactics,greedy,1,replace,tuntian,300,True,False,-2.6667,,,,-1.85667,,-0.10667,,1308,1489,1234,1415,1653,1528,0,432,0,1,after-wip-a
fubing,wip,tactics,tactical,0,add1,skip,300,True,True,-5.3333,-3.3333,-9.1585,2.6016,-4.19333,-2.31333,1.23333,1.14,779,910,774,904,1418,1416,0,667,0,0,after-wip-a
fubing,wip,tactics,tactical,0,add2,skip,300,True,True,-9.3333,-5.0,-11.1218,1.2865,-4.51333,-0.20667,2.22,2.20333,1427,1797,1389,1757,2840,2832,0,1029,0,0,after-wip-a
fubing,wip,tactics,tactical,0,replace,tuntian,300,False,False,,,,,,,,,779,910,774,904,1418,1416,0,667,1,1,after-wip-a
fubing,wip,tactics,tactical,1,add1,skip,300,False,True,,-1.6667,-6.9614,3.6829,,1.9,,1.38333,905,1059,894,1047,1524,1521,0,882,1,0,after-wip-a
fubing,wip,tactics,tactical,1,add2,skip,300,True,False,-6.3333,,,,-0.01667,,2.34,,1541,2021,1486,1964,3157,3145,0,1418,0,1,after-wip-a
fubing,wip,tactics,tactical,1,replace,tuntian,300,False,True,,-0.6667,-6.2684,4.957,,-0.36,,0.11333,905,1059,894,1047,1524,1521,0,882,1,0,after-wip-a
guanxing,wip,act1-bosses,greedy,0,add1,skip,300,True,True,-12.3333,-4.6667,-13.6212,4.4416,-2.94667,-1.02333,-0.35333,0.34667,1009,819,0,0,1167,1036,0,26,0,0,after-wip-a
guanxing,wip,act1-bosses,greedy,0,add2,skip,300,True,True,-20.0,-8.0,-16.9096,1.1732,-4.85,-1.46667,-0.21333,0.52333,1895,1420,0,0,2230,1940,0,45,0,0,after-wip-a
guanxing,wip,act1-bosses,greedy,0,replace,muniuliuma,300,True,True,-0.6667,6.3333,-0.9151,13.3731,-0.47667,0.88333,0.01333,0.54333,1009,819,0,0,1167,1036,0,26,0,0,after-wip-a
guanxing,wip,act1-bosses,greedy,1,add1,skip,300,False,True,,-3.3333,-11.9736,5.4168,,0.42333,,0.04667,3091,912,0,0,1193,1073,0,25,1,0,after-wip-a
guanxing,wip,act1-bosses,greedy,1,add2,skip,300,True,True,-23.3333,0.3333,-8.4352,9.0909,-5.89333,1.38,0.12333,0.59,2142,1583,0,0,2420,2098,0,27,0,0,after-wip-a
guanxing,wip,act1-bosses,greedy,1,replace,muniuliuma,300,False,True,,-4.0,-11.701,3.8328,,-0.78,,0.31333,3091,912,0,0,1193,1073,0,25,1,0,after-wip-a
guanxing,wip,act1-bosses,tactical,0,add1,skip,300,True,True,-10.6667,-1.3333,-8.6541,6.0313,-4.9,0.44333,0.28,0.4,64,756,0,0,1157,1140,0,120,0,0,after-wip-a
guanxing,wip,act1-bosses,tactical,0,add2,skip,300,True,True,-16.6667,-1.3333,-8.7744,6.1516,-7.70333,1.89,0.31667,0.77,107,1367,0,0,2256,2196,0,194,0,0,after-wip-a
guanxing,wip,act1-bosses,tactical,0,replace,muniuliuma,300,True,True,-10.6667,-2.0,-8.3617,4.4276,-4.54667,1.06,-0.09667,0.21,64,756,0,0,1157,1140,0,120,0,0,after-wip-a
guanxing,wip,act1-bosses,tactical,1,add1,skip,300,True,True,-10.3333,8.3333,0.8983,15.4939,-4.15667,4.86333,0.75,0.26667,505,916,0,0,1203,1187,0,96,0,0,after-wip-a
guanxing,wip,act1-bosses,tactical,1,add2,skip,300,True,True,-15.6667,5.3333,-1.8768,12.3678,-5.57333,7.18333,1.16333,0.81,861,1780,0,0,2507,2473,0,164,0,0,after-wip-a
guanxing,wip,act1-bosses,tactical,1,replace,muniuliuma,300,True,False,-19.3333,,,,-10.47667,,0.95333,,505,916,0,0,1203,1187,0,96,0,1,after-wip-a
guanxing,wip,tactics,greedy,0,add1,skip,300,False,True,,-5.6667,-15.1154,3.9687,,-3.12333,,0.39667,960,1078,0,0,1382,1253,0,56,1,0,after-wip-a
guanxing,wip,tactics,greedy,0,add2,skip,300,True,True,-35.3333,-15.0,-23.9851,-5.5208,-11.84333,-6.14,0.04,0.57667,1953,1939,0,0,2693,2436,0,57,0,0,after-wip-a
guanxing,wip,tactics,greedy,0,replace,muniuliuma,300,False,True,,-1.3333,-9.8382,7.2155,,-0.94,,0.58333,960,1078,0,0,1382,1253,0,56,1,0,after-wip-a
guanxing,wip,tactics,greedy,1,add1,skip,300,True,True,-25.0,6.6667,-3.3695,16.4833,-9.70667,1.75,-0.01667,-0.25667,1330,1210,0,0,1380,1258,0,57,0,0,after-wip-a
guanxing,wip,tactics,greedy,1,add2,skip,300,False,True,,4.6667,-4.8521,14.0318,,2.21333,,-0.01,4548,2040,0,0,2865,2545,0,26,1,0,after-wip-a
guanxing,wip,tactics,greedy,1,replace,muniuliuma,300,True,True,-35.0,-3.3333,-11.688,5.1311,-14.47,-3.01333,0.53667,0.29667,1330,1210,0,0,1380,1258,0,57,0,0,after-wip-a
guanxing,wip,tactics,tactical,0,add1,skip,300,True,True,-5.3333,1.0,-4.5366,6.5036,-5.66667,3.64,0.41333,-0.00667,137,915,0,0,1200,1194,0,218,0,0,after-wip-a
guanxing,wip,tactics,tactical,0,add2,skip,300,True,True,-14.0,-1.0,-6.6787,4.7117,-10.68667,2.12667,1.18333,0.61667,267,1715,0,0,2515,2470,0,287,0,0,after-wip-a
guanxing,wip,tactics,tactical,0,replace,muniuliuma,300,True,True,-6.6667,-0.3333,-5.0785,4.4228,-7.79,1.51667,0.64667,0.22667,137,915,0,0,1200,1194,0,218,0,0,after-wip-a
guanxing,wip,tactics,tactical,1,add1,skip,300,True,True,-8.3333,4.0,-0.718,8.5863,-9.41,9.19333,1.01,-0.58667,638,1088,0,0,1226,1222,0,201,0,0,after-wip-a
guanxing,wip,tactics,tactical,1,add2,skip,300,True,True,-21.3333,4.6667,0.2905,8.8891,-15.12,16.02667,1.98333,-0.84333,1073,2083,0,0,2657,2644,0,227,0,0,after-wip-a
guanxing,wip,tactics,tactical,1,replace,muniuliuma,300,True,True,-11.6667,0.6667,-2.6806,3.992,-19.93333,-1.33,2.18,0.58333,638,1088,0,0,1226,1222,0,201,0,0,after-wip-a
jueying,wip,tactics,greedy,0,add1,skip,300,True,False,-11.0,,,,-4.24333,,0.24667,,575,537,0,0,1006,892,0,60,0,1,after-wip-a
jueying,wip,tactics,greedy,0,add2,skip,300,True,True,-23.0,-19.6667,-28.8912,-9.7943,-8.23,-8.04,0.30333,0.25,1195,1145,0,0,2078,1857,0,134,0,0,after-wip-a
jueying,wip,tactics,greedy,0,replace,duandao,300,False,False,,,,,,,,,575,537,0,0,1006,892,0,60,1,2,after-wip-a
jueying,wip,tactics,greedy,1,add1,skip,300,True,False,-11.3333,,,,-4.35,,0.25,,577,537,0,0,1004,889,0,59,0,1,after-wip-a
jueying,wip,tactics,greedy,1,add2,skip,300,True,True,-22.3333,-19.0,-28.2741,-9.1,-8.12333,-7.99667,0.28,0.23,1191,1145,0,0,2077,1856,0,134,0,0,after-wip-a
jueying,wip,tactics,greedy,1,replace,duandao,300,True,False,-6.0,,,,-3.21667,,-0.59667,,577,537,0,0,1004,889,0,59,0,1,after-wip-a
jueying,wip,tactics,tactical,0,add1,skip,300,True,True,-5.3333,-4.6667,-11.0433,1.8637,-6.17333,-4.35333,0.51,0.32667,0,335,0,0,959,954,0,119,0,0,after-wip-a
jueying,wip,tactics,tactical,0,add2,skip,300,True,True,-17.6667,-6.0,-12.4338,0.6314,-11.96667,-8.28667,1.16667,0.93333,0,673,0,0,1911,1893,0,252,0,0,after-wip-a
jueying,wip,tactics,tactical,0,replace,duandao,300,True,True,0.6667,1.3333,-5.24,7.8627,0.26,2.08,-0.65333,-0.83667,0,335,0,0,959,954,0,119,0,0,after-wip-a
jueying,wip,tactics,tactical,1,add1,skip,300,True,True,-5.6667,-3.3333,-9.4826,2.9257,-6.94667,-3.57,0.55333,0.39,0,451,0,0,1119,1112,0,184,0,0,after-wip-a
jueying,wip,tactics,tactical,1,add2,skip,300,True,True,-20.3333,-6.3333,-12.8163,0.3583,-13.44667,-9.25,1.20667,1.1,0,898,0,0,2218,2198,0,339,0,0,after-wip-a
jueying,wip,tactics,tactical,1,replace,duandao,300,True,True,2.0,4.3333,-2.5643,11.0882,-1.38667,1.99,-0.77,-0.93333,0,451,0,0,1119,1112,0,184,0,0,after-wip-a
jueying,wip,enemy-guard,greedy,0,add1,skip,300,True,True,0,0,-1.647,1.647,-0.16,0.24,0.18333,0.23667,172,167,0,0,500,398,0,3,0,0,after-wip-a
jueying,wip,enemy-guard,greedy,0,add2,skip,300,True,True,0.3333,-0.3333,-2.754,2.0983,-1.85333,-1.88667,0.27667,0.26333,290,257,0,0,808,655,0,5,0,0,after-wip-a
jueying,wip,enemy-guard,greedy,0,replace,duandao,300,True,True,0,0,-1.647,1.647,-0.06667,0.48333,-0.05,-0.06333,172,167,0,0,500,398,0,3,0,0,after-wip-a
jueying,wip,enemy-guard,greedy,1,add1,skip,300,True,True,0,0,-1.647,1.647,-0.07333,0.24,0.16667,0.23333,172,166,0,0,500,398,0,3,0,0,after-wip-a
jueying,wip,enemy-guard,greedy,1,add2,skip,300,True,True,0.3333,-0.3333,-2.754,2.0983,-1.85333,-1.82667,0.27,0.25,290,257,0,0,807,654,0,5,0,0,after-wip-a
jueying,wip,enemy-guard,greedy,1,replace,duandao,300,True,True,0,0,-1.647,1.647,-0.15667,0.45333,-0.04667,-0.04667,172,166,0,0,500,398,0,3,0,0,after-wip-a
jueying,wip,enemy-guard,tactical,0,add1,skip,300,True,True,0,0,-1.647,1.647,-0.19333,-0.16667,0.14333,0.08333,14,62,0,0,371,350,0,13,0,0,after-wip-a
jueying,wip,enemy-guard,tactical,0,add2,skip,300,True,True,0,0,-1.647,1.647,-0.96667,-0.53333,0.27333,0.17,27,122,0,0,633,597,0,26,0,0,after-wip-a
jueying,wip,enemy-guard,tactical,0,replace,duandao,300,True,True,0,0,-1.647,1.647,-0.21,-0.09333,-0.06333,-0.07667,14,62,0,0,371,350,0,13,0,0,after-wip-a
jueying,wip,enemy-guard,tactical,1,add1,skip,300,True,True,0,0,-1.647,1.647,-0.18667,-0.17333,0.15333,0.09667,14,63,0,0,374,353,0,15,0,0,after-wip-a
jueying,wip,enemy-guard,tactical,1,add2,skip,300,True,True,0,0,-1.647,1.647,-0.96667,-0.55333,0.27,0.17,27,125,0,0,634,598,0,24,0,0,after-wip-a
jueying,wip,enemy-guard,tactical,1,replace,duandao,300,True,True,0,0,-1.647,1.647,-0.11333,-0.13667,-0.07,-0.09333,14,63,0,0,374,353,0,15,0,0,after-wip-a
wolongchushan,wip,act1-bosses,greedy,0,add1,skip,300,True,True,6.0,8.6667,-1.0673,18.1151,2.39,4.36333,-0.51667,-0.68333,150,145,0,0,801,688,0,2,0,0,after-wip-b
wolongchushan,wip,act1-bosses,greedy,0,add2,skip,300,True,True,11.0,18.0,8.3409,27.0662,5.76667,9.12667,-0.91,-1.21667,296,270,0,0,1466,1216,0,7,0,0,after-wip-b
wolongchushan,wip,act1-bosses,greedy,0,replace,liufulong,300,True,True,2.6667,1.6667,-2.8536,6.132,0.09667,0.57333,-0.04667,-0.26333,150,145,0,0,801,688,0,2,0,0,after-wip-b
wolongchushan,wip,act1-bosses,greedy,1,add1,skip,300,True,True,9.3333,14.0,3.9091,23.6298,4.03667,6.29667,-0.74333,-0.94667,150,145,0,0,801,688,0,1,0,0,after-wip-b
wolongchushan,wip,act1-bosses,greedy,1,add2,skip,300,True,True,15.6667,20.0,10.4326,28.9086,8.55333,11.28,-1.32667,-1.54667,287,263,0,0,1438,1192,0,9,0,0,after-wip-b
wolongchushan,wip,act1-bosses,greedy,1,replace,liufulong,300,True,True,-1.0,2.0,-2.6224,6.5566,-1.13333,0.41,-0.05333,-0.28,150,145,0,0,801,688,0,1,0,0,after-wip-b
wolongchushan,wip,act1-bosses,tactical,0,add1,skip,300,True,True,29.3333,31.0,23.4257,37.5531,17.70667,24.55,-2.05667,-3.46667,313,313,0,0,323,315,0,10,0,0,after-wip-b
wolongchushan,wip,act1-bosses,tactical,0,add2,skip,300,True,True,35.6667,32.3333,24.9673,38.6343,28.40667,32.34333,-3.26667,-4.57333,597,591,0,0,689,644,0,23,0,0,after-wip-b
wolongchushan,wip,act1-bosses,tactical,0,replace,liufulong,300,True,True,-0.6667,3.3333,-0.6713,7.2282,-2.31667,4.22333,-0.08333,-1.15333,313,313,0,0,323,315,0,10,0,0,after-wip-b
wolongchushan,wip,act1-bosses,tactical,1,add1,skip,300,True,True,34.6667,32.0,24.6555,38.2904,24.48,28.22333,-3.17,-4.19333,313,312,0,0,322,316,0,10,0,0,after-wip-b
wolongchushan,wip,act1-bosses,tactical,1,add2,skip,300,True,True,36.0,32.3333,24.9673,38.6343,33.98,34.46667,-4.39,-5.22667,596,599,0,0,668,629,0,26,0,0,after-wip-b
wolongchushan,wip,act1-bosses,tactical,1,replace,liufulong,300,True,True,0.6667,1.0,-1.7955,3.7625,-3.51333,0.94,-0.06333,-0.81333,313,312,0,0,322,316,0,10,0,0,after-wip-b
wolongchushan,wip,tactics,greedy,0,add1,skip,300,True,True,10.0,12.0,3.0012,20.6035,4.89,7.99667,-0.53667,-0.94667,146,146,0,0,604,442,0,0,0,0,after-wip-b
wolongchushan,wip,tactics,greedy,0,add2,skip,300,True,True,14.3333,22.3333,13.3401,30.5909,7.36333,13.53667,-1.10333,-1.83333,338,334,0,0,1238,920,0,13,0,0,after-wip-b
wolongchushan,wip,tactics,greedy,0,replace,liufulong,300,True,True,-0.6667,1.3333,-3.5249,6.1476,-1.63,1.47667,0.08,-0.33,146,146,0,0,604,442,0,0,0,0,after-wip-b
wolongchushan,wip,tactics,greedy,1,add1,skip,300,True,True,12.0,13.3333,4.2853,21.9421,7.99667,9.69667,-0.94667,-1.16,146,146,0,0,604,442,0,0,0,0,after-wip-b
wolongchushan,wip,tactics,greedy,1,add2,skip,300,True,True,22.3333,24.3333,15.5119,32.3532,13.53667,16.74,-1.83333,-2.16667,334,331,0,0,1228,913,0,10,0,0,after-wip-b
wolongchushan,wip,tactics,greedy,1,replace,liufulong,300,True,True,-1.3333,0,-3.0212,3.0212,-2.05667,-0.35667,0.12667,-0.08667,146,146,0,0,604,442,0,0,0,0,after-wip-b
wolongchushan,wip,tactics,tactical,0,add1,skip,300,True,True,5.0,5.0,0.8387,8.9966,9.37667,13.75333,-1.8,-2.59333,300,300,0,0,304,300,0,11,0,0,after-wip-b
wolongchushan,wip,tactics,tactical,0,add2,skip,300,True,True,5.3333,5.3333,1.4459,9.0451,14.78,18.71333,-2.62333,-3.57333,593,598,0,0,657,610,0,21,0,0,after-wip-b
wolongchushan,wip,tactics,tactical,0,replace,liufulong,300,True,True,0.6667,0.6667,-1.9578,3.2692,-1.89,2.48667,0.14333,-0.65,300,300,0,0,304,300,0,11,0,0,after-wip-b
wolongchushan,wip,tactics,tactical,1,add1,skip,300,True,True,5.0,5.3333,1.4459,9.0451,13.75333,16.33667,-2.59333,-3.2,300,300,0,0,303,300,0,10,0,0,after-wip-b
wolongchushan,wip,tactics,tactical,1,add2,skip,300,True,True,5.3333,5.3333,1.4459,9.0451,18.71333,21.49333,-3.57333,-4.14667,598,598,0,0,646,603,0,15,0,0,after-wip-b
wolongchushan,wip,tactics,tactical,1,replace,liufulong,300,True,True,0,0.3333,-1.5986,2.2543,-4.43333,-1.85,0.17667,-0.43,300,300,0,0,303,300,0,10,0,0,after-wip-b
qiaoshe,wip,starter-single-group,greedy,0,add1,skip,300,True,True,0,0,-1.647,1.647,-0.75667,0.92667,0.00333,-0.23667,446,300,0,0,300,300,0,144,0,0,after-wip-b
qiaoshe,wip,starter-single-group,greedy,0,add2,skip,300,True,True,0,0,-1.647,1.647,-2.44667,0.77,0.02667,-0.34,881,588,0,0,600,600,0,384,0,0,after-wip-b
qiaoshe,wip,starter-single-group,greedy,0,replace,lijianji,300,True,True,0,0,-1.647,1.647,-3.34333,-1.66,0,-0.24,446,300,0,0,300,300,0,144,0,0,after-wip-b
qiaoshe,wip,starter-single-group,greedy,1,add1,skip,300,True,True,0,0,-1.647,1.647,-0.29,1.68,-0.21,-0.51,420,300,0,0,300,300,0,144,0,0,after-wip-b
qiaoshe,wip,starter-single-group,greedy,1,add2,skip,300,True,True,0,0,-1.647,1.647,-1.92333,1.29667,-0.09333,-0.64,854,579,0,0,600,600,0,375,0,0,after-wip-b
qiaoshe,wip,starter-single-group,greedy,1,replace,lijianji,300,True,True,0,0,-1.647,1.647,-3.25,-1.28,0,-0.3,420,300,0,0,300,300,0,144,0,0,after-wip-b
qiaoshe,wip,starter-single-group,tactical,0,add1,skip,300,True,True,0,0,-1.647,1.647,-1.75,0.23667,-0.07667,-0.3,314,270,0,0,338,338,0,280,0,0,after-wip-b
qiaoshe,wip,starter-single-group,tactical,0,add2,skip,300,True,True,0,0,-1.647,1.647,-3.74667,-0.59333,0.21,-0.12667,439,424,0,0,786,786,0,476,0,0,after-wip-b
qiaoshe,wip,starter-single-group,tactical,0,replace,lijianji,300,True,True,0,0,-1.647,1.647,-4.61333,-2.62667,0.17667,-0.04667,314,270,0,0,338,338,0,280,0,0,after-wip-b
qiaoshe,wip,starter-single-group,tactical,1,add1,skip,300,True,True,0,0,-1.647,1.647,-1.62333,0.71667,-0.16333,-0.39667,280,270,0,0,338,338,0,280,0,0,after-wip-b
qiaoshe,wip,starter-single-group,tactical,1,add2,skip,300,True,True,0,0,-1.647,1.647,-3.21667,-0.22333,0.09333,-0.34667,358,378,0,0,795,795,0,434,0,0,after-wip-b
qiaoshe,wip,starter-single-group,tactical,1,replace,lijianji,300,True,True,0,0,-1.647,1.647,-4.84333,-2.50333,0.14667,-0.08667,280,270,0,0,338,338,0,280,0,0,after-wip-b
qiaoshe,wip,tactics,greedy,0,add1,skip,300,True,True,0,5.3333,-4.1065,14.5975,-1.02,1.93333,-0.24333,-0.4,546,268,0,0,300,300,0,85,0,0,after-wip-b
qiaoshe,wip,tactics,greedy,0,add2,skip,300,True,True,-4.0,9.6667,0.1406,18.8744,-3.95333,4.47,-0.52333,-0.67333,1108,557,0,0,600,600,0,208,0,0,after-wip-b
qiaoshe,wip,tactics,greedy,0,replace,lijianji,300,True,True,-11.3333,-6.0,-13.835,2.0326,-6.65,-3.69667,-0.28,-0.43667,546,268,0,0,300,300,0,85,0,0,after-wip-b
qiaoshe,wip,tactics,greedy,1,add1,skip,300,True,True,5.3333,10.3333,1.1558,19.1705,0.74,3.63667,-0.40667,-0.6,540,268,0,0,300,300,0,85,0,0,after-wip-b
qiaoshe,wip,tactics,greedy,1,add2,skip,300,True,True,-4.3333,15.0,6.1653,23.3405,-3.12,7.91667,-0.76,-1.04333,1092,557,0,0,600,600,0,208,0,0,after-wip-b
qiaoshe,wip,tactics,greedy,1,replace,lijianji,300,True,True,-11.6667,-6.6667,-14.684,1.5703,-8.93333,-6.03667,-0.22333,-0.41667,540,268,0,0,300,300,0,85,0,0,after-wip-b
qiaoshe,wip,tactics,tactical,0,add1,skip,300,True,True,-2.6667,-0.3333,-6.0295,5.3738,-4.76667,0.38,0.14,-0.37667,254,289,0,0,377,377,0,282,0,0,after-wip-b
qiaoshe,wip,tactics,tactical,0,add2,skip,300,True,True,-10.0,-2.0,-7.8937,3.9595,-10.09,-3.03667,0.61667,-0.09333,444,566,0,0,933,933,0,687,0,0,after-wip-b
qiaoshe,wip,tactics,tactical,0,replace,lijianji,300,True,True,-5.0,-2.6667,-7.8085,2.563,-8.50333,-3.35667,0.23,-0.28667,254,289,0,0,377,377,0,282,0,0,after-wip-b
qiaoshe,wip,tactics,tactical,1,add1,skip,300,True,True,-2.3333,0.3333,-5.3738,6.0295,-5.12333,1.59,0.09667,-0.58,302,294,0,0,382,382,0,287,0,0,after-wip-b
qiaoshe,wip,tactics,tactical,1,add2,skip,300,True,True,-13.3333,-0.6667,-6.4398,5.1284,-12.5,-1.85333,0.70667,-0.31,419,567,0,0,978,978,0,697,0,0,after-wip-b
qiaoshe,wip,tactics,tactical,1,replace,lijianji,300,True,True,-4.3333,-1.6667,-6.3562,3.0777,-10.30333,-3.59,0.35667,-0.32,302,294,0,0,382,382,0,287,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,greedy,0,add1,skip,300,True,True,0,4.0,-5.276,13.1443,1.00333,2.36,-0.61,-0.67333,312,312,133,136,384,313,0,1,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,greedy,0,add2,skip,300,True,True,11.0,15.6667,6.3869,24.4304,5.15,7.81333,-1.38667,-1.61333,599,595,327,330,785,599,0,4,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,greedy,0,replace,fenju,300,True,True,-10.0,-9.6667,-17.8802,-1.1347,-1.47333,-1.05667,0.83333,0.75333,312,312,133,136,384,313,0,1,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,greedy,1,add1,skip,300,True,True,2.3333,6.3333,-2.8123,15.2704,1.88333,3.52,-0.73667,-0.9,312,312,132,135,384,313,0,1,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,greedy,1,add2,skip,300,True,True,14.0,23.6667,14.2722,32.2815,7.22,11.93,-1.57,-2.12667,595,594,323,329,788,598,0,4,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,greedy,1,replace,fenju,300,True,True,-18.6667,-15.6667,-23.405,-7.4122,-3.72333,-2.55667,1.10667,0.92333,312,312,132,135,384,313,0,1,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,tactical,0,add1,skip,300,True,True,5.3333,8.0,0.011,15.7255,2.09333,3.24333,-0.26333,-0.66667,312,312,129,135,325,320,0,33,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,tactical,0,add2,skip,300,True,True,12.6667,13.6667,6.4553,20.4278,6.67,9.33667,-1.08333,-1.78667,606,601,333,337,692,651,0,65,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,tactical,0,replace,fenju,300,True,True,-10.3333,-6.6667,-13.3426,0.2289,-4.20667,-2.95333,1.04333,0.88,312,312,129,135,325,320,0,33,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,tactical,1,add1,skip,300,True,True,6.3333,10.6667,2.7768,18.2052,3.18667,5.39667,-0.34,-0.86,313,312,126,132,322,317,0,35,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,tactical,1,add2,skip,300,True,True,13.3333,20.3333,13.2092,26.7877,8.89,14.24667,-1.48667,-2.44667,606,602,327,333,685,646,0,68,0,0,after-wip-b
huoshaotengjia,wip,act1-bosses,tactical,1,replace,fenju,300,True,True,-15.3333,-10.6667,-17.6949,-3.2871,-8.70333,-6.55667,1.73667,1.41333,313,312,126,132,322,317,0,35,0,0,after-wip-b
huoshaotengjia,wip,tactics,greedy,0,add1,skip,300,True,True,3.3333,5.6667,-3.8126,14.9593,0.76667,1.79333,-0.5,-0.72,290,290,159,159,420,290,0,9,0,0,after-wip-b
huoshaotengjia,wip,tactics,greedy,0,add2,skip,300,True,True,5.3333,11.6667,2.4325,20.5165,2.61667,5.75667,-1.26333,-1.7,588,588,373,373,808,589,0,14,0,0,after-wip-b
huoshaotengjia,wip,tactics,greedy,0,replace,fenju,300,True,True,-7.6667,-5.3333,-13.4123,2.9213,-1.62,-0.59333,1.01333,0.79333,290,290,159,159,420,290,0,9,0,0,after-wip-b
huoshaotengjia,wip,tactics,greedy,1,add1,skip,300,True,True,5.0,7.0,-2.6314,16.4008,1.68,3.26,-0.69333,-0.93667,290,290,159,159,420,290,0,9,0,0,after-wip-b
huoshaotengjia,wip,tactics,greedy,1,add2,skip,300,True,True,10.6667,19.0,10.2957,27.0784,4.93333,10.08667,-1.60333,-2.23333,588,588,373,373,808,588,0,14,0,0,after-wip-b
huoshaotengjia,wip,tactics,greedy,1,replace,fenju,300,True,True,-14.3333,-12.3333,-19.9115,-4.3489,-5.59333,-4.01333,1.38667,1.14333,290,290,159,159,420,290,0,9,0,0,after-wip-b
huoshaotengjia,wip,tactics,tactical,0,add1,skip,300,False,False,,,,,,,,,300,300,196,196,307,301,0,42,1,1,after-wip-b
huoshaotengjia,wip,tactics,tactical,0,add2,skip,300,True,True,1.0,1.6667,-3.6829,6.9614,3.14667,4.73667,-1.20333,-1.64333,599,599,406,407,631,612,0,81,0,0,after-wip-b
huoshaotengjia,wip,tactics,tactical,0,replace,fenju,300,False,False,,,,,,,,,300,300,196,196,307,301,0,42,1,1,after-wip-b
